parcel_id,fk_order_id,№ in order,parcel_status,parcel_created_date,qt_in_parcel,coil_name,parcel_name
516,BIL248961719,15,0,2024-11-13,1500.0,,
517,BIL248961719,16,0,2024-11-13,1500.0,,
518,BIL248961719,17,0,2024-11-13,1000.0,,
519,BUF249751717,1,0,2024-10-30,1500.0,,
520,BUF249751717,2,0,2024-10-30,1500.0,,
521,BUF249751717,3,0,2024-10-30,1500.0,,
522,BUF249751717,4,0,2024-10-30,1500.0,,
523,BUF249751717,5,0,2024-10-31,1500.0,,
524,BUF249751717,6,0,2024-10-31,1500.0,,
525,BUF249751717,7,0,2024-10-31,1500.0,,
526,BUF249751717,8,0,2024-11-01,1500.0,,
527,BUF249751717,9,0,2024-11-01,1500.0,,
528,BUF249751717,10,0,2024-11-02,1500.0,,
529,BUF249751717,11,0,2024-11-02,1500.0,,
530,BUF249751717,12,0,2024-11-02,1500.0,,
531,BUF249751717,13,0,2024-11-03,1500.0,,
532,BUF249751717,14,0,2024-11-03,1500.0,,
533,BUF249751717,15,0,2024-11-03,1500.0,,
534,BUF249751717,16,0,2024-11-03,1500.0,,
535,BUF249751717,17,0,2024-11-05,1500.0,,
536,BUF249751717,18,0,2024-11-05,0.0,,
537,BIL248961718,1,0,2024-10-30,1500.0,,
538,BIL248961718,2,0,2024-10-30,1500.0,,
539,BIL248961718,3,0,2024-10-30,1500.0,,
540,BIL248961718,4,0,2024-10-31,1500.0,,
541,BIL248961718,5,0,2024-10-31,1500.0,,
542,BIL248961718,6,0,2024-10-31,1500.0,,
543,BIL248961718,7,0,2024-10-31,1500.0,,
544,BIL248961718,8,0,2024-11-02,1500.0,,
545,BIL248961718,9,0,2024-11-03,1500.0,,
546,BIL248961718,10,0,2024-11-03,1500.0,,
547,BIL248961718,11,0,2024-11-05,1500.0,,
548,BIL248961718,12,0,2024-11-05,1500.0,,
549,BIL248961718,13,0,2024-11-05,1500.0,,
550,BIL248961718,14,0,2024-11-05,1500.0,,
551,BIL248961718,15,0,2024-11-06,1500.0,,
552,BIL248961718,16,0,2024-11-06,1500.0,,
553,BIL248961718,17,0,2024-11-06,1500.0,,
554,BIL248961718,18,0,2024-11-07,1500.0,,
555,BIL248961718,19,0,2024-11-10,1500.0,,
556,BIL248961718,20,0,2024-11-10,1500.0,,
557,BIL248961718,21,0,2024-11-12,1500.0,,
558,BIL248961718,22,0,2024-11-14,1500.0,,
559,BIL248961718,23,0,2024-11-17,1500.0,,
560,BIL248961718,24,0,2024-11-17,1500.0,,
561,BIL248961718,25,0,2024-11-18,1500.0,,
562,BIL248961718,26,0,2024-11-18,1500.0,,
563,BIL248961718,27,0,2024-11-21,1000.0,,
564,DEV240701715,1,0,2024-10-30,1500.0,,
565,DEV240701715,2,0,2024-10-31,1500.0,,
566,DEV240701715,3,0,2024-11-01,1500.0,,
567,DEV240701715,4,0,2024-11-02,1500.0,,
568,DEV240701715,5,0,2024-11-02,1500.0,,
569,DEV240701715,6,0,2024-11-02,1500.0,,
570,DEV240701715,7,0,2024-11-03,1500.0,,
571,DEV240701715,8,0,2024-11-03,1500.0,,
572,DEV240701715,9,0,2024-11-04,1500.0,,
573,DEV240701715,10,0,2024-11-04,1500.0,,
574,DEV240701715,11,0,2024-11-05,1500.0,,
575,DEV240701715,12,0,2024-11-05,1500.0,,
576,DEV240701715,13,0,2024-11-05,1500.0,,
577,DEV240701715,14,0,2024-11-06,1500.0,,
578,DEV240701715,15,0,2024-11-07,1500.0,,
579,DEV240701715,16,0,2024-11-07,1500.0,,
580,DEV240701715,17,0,2024-11-09,1000.0,,
581,ZNO240701716,1,0,2024-10-30,1500.0,,
582,ZNO240701716,2,0,2024-10-30,1500.0,,
583,ZNO240701716,3,0,2024-10-30,1500.0,,
584,ZNO240701716,4,0,2024-10-30,1500.0,,
585,ZNO240701716,5,0,2024-10-30,1500.0,,
586,ZNO240701716,6,0,2024-10-31,1500.0,,
587,ZNO240701716,7,0,2024-10-31,1000.0,,
588,BUF248771707,1,0,2024-10-28,1100.0,,
589,BUF248771707,2,0,2024-10-28,1100.0,,
590,BUF248771707,3,0,2024-10-30,1100.0,,
591,BUF248771707,4,0,2024-10-30,1100.0,,
592,BUF248771707,5,0,2024-10-31,1100.0,,
593,BUF248771707,6,0,2024-11-01,1100.0,,
594,BUF248771707,7,0,2024-11-04,400.0,,
595,WEI241531714,1,0,2024-10-28,1100.0,,
596,WEI241531714,2,0,2024-10-28,1100.0,,
597,WEI241531714,3,0,2024-10-30,1100.0,,
598,WEI241531714,4,0,2024-10-31,1100.0,,
599,WEI241531714,5,0,2024-10-31,1100.0,,
600,WEI241531714,6,0,2024-10-31,1100.0,,
601,WEI241531714,7,0,2024-10-31,1100.0,,
602,WEI241531714,8,0,2024-11-03,1100.0,,
603,WEI241531714,9,0,2024-11-05,1100.0,,
604,WEI241531714,10,0,2024-11-05,100.0,,
605,BUF249131709,1,0,2024-10-28,1500.0,,
606,BUF249131709,2,0,2024-10-28,1500.0,,
607,BUF249131709,3,0,2024-10-31,1500.0,,
608,BUF249131709,4,0,2024-11-01,1500.0,,
609,BUF249131709,5,0,2024-11-02,1500.0,,
610,BUF249131709,6,0,2024-11-03,1500.0,,
611,BUF249131709,7,0,2024-11-03,1500.0,,
612,BUF249131709,8,0,2024-11-03,1500.0,,
613,BUF249131709,9,0,2024-11-05,1500.0,,
614,BUF249131709,10,0,2024-11-05,1500.0,,
615,BUF249131709,11,0,2024-11-05,1500.0,,
616,BUF249131709,12,0,2024-11-05,1500.0,,
617,BUF249131709,13,0,2024-11-05,1500.0,,
618,BUF249131709,14,0,2024-11-05,500.0,,
619,BUF249201708,1,0,2024-10-28,1600.0,,
620,BUF249201708,2,0,2024-10-28,1600.0,,
621,BUF249201708,3,0,2024-10-30,1600.0,,
622,BUF249201708,4,0,2024-10-30,1600.0,,
623,BUF249201708,5,0,2024-10-30,1600.0,,
624,BUF249201708,6,0,2024-10-30,1000.0,,
625,BIL248081713,1,0,2024-10-28,1500.0,,
626,BIL248081713,2,0,2024-10-31,1500.0,,
627,BIL248081713,3,0,2024-11-01,1500.0,,
628,BIL248081713,4,0,2024-11-02,1500.0,,
629,BIL248081713,5,0,2024-11-03,1500.0,,
630,BIL248081713,6,0,2024-11-03,1500.0,,
631,BIL248081713,7,0,2024-11-03,1500.0,,
632,BIL248081713,8,0,2024-11-03,1500.0,,
633,BIL248081713,9,0,2024-11-03,1500.0,,
634,BIL248081713,10,0,2024-11-04,1500.0,,
635,BIL248081713,11,0,2024-11-04,1500.0,,
636,BIL248081713,12,0,2024-11-05,1500.0,,
637,BIL248081713,13,0,2024-11-05,1500.0,,
638,BIL248081713,14,0,2024-11-05,1500.0,,
639,BIL248081713,15,0,2024-11-06,1500.0,,
640,BIL248081713,16,0,2024-11-06,1500.0,,
641,BIL248081713,17,0,2024-11-08,1500.0,,
642,BIL248081713,18,0,2024-11-11,1500.0,,
643,BIL248081713,19,0,2024-11-11,1500.0,,
644,BIL248081713,20,0,2024-11-12,1500.0,,
645,BIL248081713,21,0,2024-11-14,1500.0,,
646,BIL248081713,22,0,2024-11-15,1500.0,,
647,BIL248081713,23,0,2024-11-17,1000.0,,
648,BIL248081712,1,0,2024-10-28,1500.0,,
649,BIL248081712,2,0,2024-10-28,1500.0,,
650,BIL248081712,3,0,2024-10-30,1500.0,,
651,BIL248081712,4,0,2024-10-30,1500.0,,
652,BIL248081712,5,0,2024-10-31,1500.0,,
653,BIL248081712,6,0,2024-11-02,1500.0,,
654,BIL248081712,7,0,2024-11-02,1500.0,,
655,BIL248081712,8,0,2024-11-04,1500.0,,
656,BIL248081712,9,0,2024-11-05,1500.0,,
657,BIL248081712,10,0,2024-11-05,1500.0,,
658,BIL248081712,11,0,2024-11-05,1500.0,,
659,BIL248081712,12,0,2024-11-05,1500.0,,
660,BIL248081712,13,0,2024-11-07,1500.0,,
661,BIL248081712,14,0,2024-11-07,1500.0,,
662,BIL248081712,15,0,2024-11-08,1500.0,,
663,BIL248081712,16,0,2024-11-08,1500.0,,
664,BIL248081712,17,0,2024-11-09,1500.0,,
665,BIL248081712,18,0,2024-11-09,1500.0,,
666,BIL248081712,19,0,2024-11-09,1500.0,,
667,BIL248081712,20,0,2024-11-11,1500.0,,
668,BIL248081712,21,0,2024-11-11,1500.0,,
669,BIL248081712,22,0,2024-11-11,1500.0,,
670,BIL248081712,23,0,2024-11-11,1000.0,,
671,BIL248961711,1,0,2024-10-28,1500.0,,
672,BIL248961711,2,0,2024-10-28,1500.0,,
673,BIL248961711,3,0,2024-10-28,1500.0,,
674,BIL248961711,4,0,2024-10-30,1500.0,,
675,BIL248961711,5,0,2024-10-30,1500.0,,
676,BIL248961711,6,0,2024-11-02,1500.0,,
677,BIL248961711,7,0,2024-11-03,1500.0,,
678,BIL248961711,8,0,2024-11-04,1500.0,,
679,BIL248961711,9,0,2024-11-04,1500.0,,
680,BIL248961711,10,0,2024-11-04,1500.0,,
681,BIL248961711,11,0,2024-11-07,1500.0,,
682,BIL248961711,12,0,2024-11-07,1500.0,,
683,BIL248961711,13,0,2024-11-07,1500.0,,
684,BIL248961711,14,0,2024-11-07,1500.0,,
685,BIL248961711,15,0,2024-11-07,1500.0,,
686,BIL248961711,16,0,2024-11-09,1500.0,,
687,BIL248961711,17,0,2024-11-10,1500.0,,
688,BIL248961711,18,0,2024-11-10,1500.0,,
689,BIL248961711,19,0,2024-11-11,1500.0,,
690,BIL248961711,20,0,2024-11-11,1500.0,,
691,BIL248961711,21,0,2024-11-12,1500.0,,
692,BIL248961711,22,0,2024-11-13,1500.0,,
693,BIL248961711,23,0,2024-11-15,1500.0,,
694,BIL248961711,24,0,2024-11-15,1500.0,,
695,BIL248961711,25,0,2024-11-16,1500.0,,
696,BIL248961711,26,0,2024-11-16,1500.0,,
697,BIL248961711,27,0,2024-11-17,1000.0,,
698,BUF249131710,1,0,2024-10-28,1500.0,,
699,BUF249131710,2,0,2024-10-28,1500.0,,
700,BUF249131710,3,0,2024-10-28,1500.0,,
701,BUF249131710,4,0,2024-10-29,1500.0,,
702,BUF249131710,5,0,2024-10-29,1500.0,,
703,BUF249131710,6,0,2024-11-01,1500.0,,
704,BUF249131710,7,0,2024-11-01,1500.0,,
705,BUF249131710,8,0,2024-11-01,1500.0,,
706,BUF249131710,9,0,2024-11-04,1500.0,,
707,BUF249131710,10,0,2024-11-04,1500.0,,
708,BUF249131710,11,0,2024-11-06,1500.0,,
709,BUF249131710,12,0,2024-11-06,1500.0,,
710,BUF249131710,13,0,2024-11-07,1500.0,,
711,BUF249131710,14,0,2024-11-09,1500.0,,
712,BUF249131710,15,0,2024-11-09,1500.0,,
713,BUF249131710,16,0,2024-11-10,1500.0,,
714,BUF249131710,17,0,2024-11-10,1500.0,,
715,BUF249131710,18,0,2024-11-10,1500.0,,
716,BUF249131710,19,0,2024-11-11,1500.0,,
717,BUF249131710,20,0,2024-11-12,0.0,,
718,MOE240621702,1,0,2024-10-23,1500.0,,
719,MOE240621702,2,0,2024-10-23,1500.0,,
720,MOE240621702,3,0,2024-10-23,1500.0,,
721,MOE240621702,4,0,2024-10-24,1500.0,,
722,MOE240621702,5,0,2024-10-24,1500.0,,
723,MOE240621702,6,0,2024-10-26,100.0,,
724,BIL248601706,1,0,2024-10-23,1500.0,,
725,BIL248601706,2,0,2024-10-26,1500.0,,
726,BIL248601706,3,0,2024-10-29,1500.0,,
727,BIL248601706,4,0,2024-10-31,1500.0,,
728,BIL248601706,5,0,2024-10-31,1500.0,,
729,BIL248601706,6,0,2024-11-01,1500.0,,
730,BIL248601706,7,0,2024-11-02,1000.0,,
731,BIL249221705,1,0,2024-10-23,1500.0,,
732,BIL249221705,2,0,2024-10-24,1500.0,,
733,BIL249221705,3,0,2024-10-24,1500.0,,
734,BIL249221705,4,0,2024-10-25,1500.0,,
735,BIL249221705,5,0,2024-10-28,1500.0,,
736,BIL249221705,6,0,2024-10-28,1500.0,,
737,BIL249221705,7,0,2024-10-28,1500.0,,
738,BIL249221705,8,0,2024-10-28,1500.0,,
739,BIL249221705,9,0,2024-10-29,1500.0,,
740,BIL249221705,10,0,2024-10-30,1500.0,,
741,BIL249221705,11,0,2024-10-30,1500.0,,
742,BIL249221705,12,0,2024-10-30,1500.0,,
743,BIL249221705,13,0,2024-10-31,1500.0,,
744,BIL249221705,14,0,2024-11-01,1500.0,,
745,BIL249221705,15,0,2024-11-01,1500.0,,
746,BIL249221705,16,0,2024-11-03,1500.0,,
747,BIL249221705,17,0,2024-11-05,1500.0,,
748,BIL249221705,18,0,2024-11-05,1500.0,,
749,BIL249221705,19,0,2024-11-05,1500.0,,
750,BIL249221705,20,0,2024-11-06,1500.0,,
751,BIL249221705,21,0,2024-11-06,1500.0,,
752,BIL249221705,22,0,2024-11-09,1500.0,,
753,BIL249221705,23,0,2024-11-10,1500.0,,
754,BIL249221705,24,0,2024-11-10,1500.0,,
755,BIL249221705,25,0,2024-11-10,1500.0,,
756,BIL249221705,26,0,2024-11-12,1500.0,,
757,BIL249221705,27,0,2024-11-13,1000.0,,
758,DEV240701704,1,0,2024-10-23,1500.0,,
759,DEV240701704,2,0,2024-10-23,1500.0,,
760,DEV240701704,3,0,2024-10-24,1500.0,,
761,DEV240701704,4,0,2024-10-24,1500.0,,
762,DEV240701704,5,0,2024-10-24,1500.0,,
763,DEV240701704,6,0,2024-10-25,1500.0,,
764,DEV240701704,7,0,2024-10-25,1500.0,,
765,DEV240701704,8,0,2024-10-25,1500.0,,
766,DEV240701704,9,0,2024-10-26,1500.0,,
767,DEV240701704,10,0,2024-10-26,1500.0,,
768,DEV240701704,11,0,2024-10-26,1500.0,,
769,DEV240701704,12,0,2024-10-27,1500.0,,
770,DEV240701704,13,0,2024-10-27,1500.0,,
771,DEV240701704,14,0,2024-10-29,1500.0,,
772,DEV240701704,15,0,2024-10-30,1500.0,,
773,DEV240701704,16,0,2024-10-31,1500.0,,
774,DEV240701704,17,0,2024-11-02,1000.0,,
775,MOE240621703,1,0,2024-10-23,1500.0,,
776,MOE240621703,2,0,2024-10-23,1500.0,,
777,MOE240621703,3,0,2024-10-25,1500.0,,
778,MOE240621703,4,0,2024-10-27,1500.0,,
779,MOE240621703,5,0,2024-10-30,0.0,,
780,BUF240961699,1,0,2024-10-23,1600.0,,
781,BUF240961699,2,0,2024-10-24,1600.0,,
782,BUF240961699,3,0,2024-10-25,1600.0,,
783,BUF240961699,4,0,2024-10-26,1600.0,,
784,BUF240961699,5,0,2024-10-27,1600.0,,
785,BUF240961699,6,0,2024-10-27,1600.0,,
786,BUF240961699,7,0,2024-10-27,1600.0,,
787,BUF240961699,8,0,2024-10-28,1600.0,,
788,BUF240961699,9,0,2024-10-29,1600.0,,
789,BUF240961699,10,0,2024-10-29,1600.0,,
790,BUF240961699,11,0,2024-10-29,1600.0,,
791,BUF240961699,12,0,2024-10-31,1600.0,,
792,BUF240961699,13,0,2024-11-01,1600.0,,
793,BUF240961699,14,0,2024-11-01,1600.0,,
794,BUF240961699,15,0,2024-11-03,1600.0,,
795,BUF240961699,16,0,2024-11-03,1000.0,,
796,DEV240991701,1,0,2024-10-23,1500.0,,
797,DEV240991701,2,0,2024-10-24,1500.0,,
798,DEV240991701,3,0,2024-10-25,1500.0,,
799,DEV240991701,4,0,2024-10-26,1500.0,,
800,DEV240991701,5,0,2024-10-26,1500.0,,
801,DEV240991701,6,0,2024-10-26,1500.0,,
802,DEV240991701,7,0,2024-10-27,1000.0,,
803,BIL248081700,1,0,2024-10-23,1600.0,,
804,BIL248081700,2,0,2024-10-23,1400.0,,
805,BIL248601698,1,0,2024-10-22,1500.0,,
806,BIL248601698,2,0,2024-10-23,1500.0,,
807,BIL248601698,3,0,2024-10-23,1500.0,,
808,BIL248601698,4,0,2024-10-23,1500.0,,
809,BIL248601698,5,0,2024-10-25,1500.0,,
810,BIL248601698,6,0,2024-10-25,1500.0,,
811,BIL248601698,7,0,2024-10-25,1500.0,,
812,BIL248601698,8,0,2024-10-27,1500.0,,
813,BIL248601698,9,0,2024-10-27,1500.0,,
814,BIL248601698,10,0,2024-10-27,1500.0,,
815,BIL248601698,11,0,2024-10-27,1500.0,,
816,BIL248601698,12,0,2024-10-29,1500.0,,
817,BIL248601698,13,0,2024-10-29,1500.0,,
818,BIL248601698,14,0,2024-10-31,1500.0,,
819,BIL248601698,15,0,2024-11-02,1500.0,,
820,BIL248601698,16,0,2024-11-03,1500.0,,
821,BIL248601698,17,0,2024-11-04,1000.0,,
822,DEV240991697,1,0,2024-10-22,1500.0,,
823,DEV240991697,2,0,2024-10-22,1500.0,,
824,DEV240991697,3,0,2024-10-22,1500.0,,
825,DEV240991697,4,0,2024-10-23,1500.0,,
826,DEV240991697,5,0,2024-10-24,1500.0,,
827,DEV240991697,6,0,2024-10-26,1500.0,,
828,DEV240991697,7,0,2024-10-29,1500.0,,
829,DEV240991697,8,0,2024-10-30,1500.0,,
830,DEV240991697,9,0,2024-10-30,1500.0,,
831,DEV240991697,10,0,2024-10-31,500.0,,
832,BIL249201696,1,0,2024-10-22,1600.0,,
833,BIL249201696,2,0,2024-10-22,1600.0,,
834,BIL249201696,3,0,2024-10-22,1600.0,,
835,BIL249201696,4,0,2024-10-23,1600.0,,
836,BIL249201696,5,0,2024-10-25,1600.0,,
837,BIL249201696,6,0,2024-10-25,1000.0,,
838,BIL248961695,1,0,2024-10-22,1500.0,,
839,BIL248961695,2,0,2024-10-22,1500.0,,
840,BIL248961695,3,0,2024-10-25,1500.0,,
841,BIL248961695,4,0,2024-10-27,1500.0,,
842,BIL248961695,5,0,2024-10-27,1500.0,,
843,BIL248961695,6,0,2024-10-28,1500.0,,
844,BIL248961695,7,0,2024-10-28,1500.0,,
845,BIL248961695,8,0,2024-10-28,1500.0,,
846,BIL248961695,9,0,2024-10-28,1500.0,,
847,BIL248961695,10,0,2024-10-28,1500.0,,
848,BIL248961695,11,0,2024-10-29,1500.0,,
849,BIL248961695,12,0,2024-10-30,1500.0,,
850,BIL248961695,13,0,2024-10-30,1500.0,,
851,BIL248961695,14,0,2024-11-01,1500.0,,
852,BIL248961695,15,0,2024-11-01,1500.0,,
853,BIL248961695,16,0,2024-11-01,1500.0,,
854,BIL248961695,17,0,2024-11-01,1500.0,,
855,BIL248961695,18,0,2024-11-01,1500.0,,
856,BIL248961695,19,0,2024-11-01,1500.0,,
857,BIL248961695,20,0,2024-11-01,0.0,,
858,BIL248961694,1,0,2024-10-22,1500.0,,
859,BIL248961694,2,0,2024-10-22,1500.0,,
860,BIL248961694,3,0,2024-10-22,1500.0,,
861,BIL248961694,4,0,2024-10-25,1500.0,,
862,BIL248961694,5,0,2024-10-27,1500.0,,
863,BIL248961694,6,0,2024-10-28,1500.0,,
864,BIL248961694,7,0,2024-10-28,1500.0,,
865,BIL248961694,8,0,2024-10-31,1500.0,,
866,BIL248961694,9,0,2024-10-31,1500.0,,
867,BIL248961694,10,0,2024-10-31,1500.0,,
868,BIL248961694,11,0,2024-10-31,1500.0,,
869,BIL248961694,12,0,2024-10-31,1500.0,,
870,BIL248961694,13,0,2024-11-01,1500.0,,
871,BIL248961694,14,0,2024-11-02,1500.0,,
872,BIL248961694,15,0,2024-11-03,1500.0,,
873,BIL248961694,16,0,2024-11-05,1500.0,,
874,BIL248961694,17,0,2024-11-06,1500.0,,
875,BIL248961694,18,0,2024-11-07,1500.0,,
876,BIL248961694,19,0,2024-11-08,1500.0,,
877,BIL248961694,20,0,2024-11-08,0.0,,
878,BIL248961693,1,0,2024-10-21,1500.0,,
879,BIL248961693,2,0,2024-10-23,1500.0,,
880,BIL248961693,3,0,2024-10-25,1500.0,,
881,BIL248961693,4,0,2024-10-26,1500.0,,
882,BIL248961693,5,0,2024-10-27,1500.0,,
883,BIL248961693,6,0,2024-10-27,1500.0,,
884,BIL248961693,7,0,2024-10-27,1500.0,,
885,BIL248961693,8,0,2024-10-27,1500.0,,
886,BIL248961693,9,0,2024-10-27,1500.0,,
887,BIL248961693,10,0,2024-10-27,1500.0,,
888,BIL248961693,11,0,2024-10-29,1500.0,,
889,BIL248961693,12,0,2024-10-30,1500.0,,
890,BIL248961693,13,0,2024-10-30,1500.0,,
891,BIL248961693,14,0,2024-10-31,1500.0,,
892,BIL248961693,15,0,2024-10-31,1500.0,,
893,BIL248961693,16,0,2024-10-31,1500.0,,
894,BIL248961693,17,0,2024-11-01,1500.0,,
895,BIL248961693,18,0,2024-11-03,1500.0,,
896,BIL248961693,19,0,2024-11-05,1500.0,,
897,BIL248961693,20,0,2024-11-05,0.0,,
898,BIL248961692,1,0,2024-10-21,1500.0,,
899,BIL248961692,2,0,2024-10-21,1500.0,,
900,BIL248961692,3,0,2024-10-22,1500.0,,
901,BIL248961692,4,0,2024-10-22,1500.0,,
902,BIL248961692,5,0,2024-10-23,1500.0,,
903,BIL248961692,6,0,2024-10-23,1500.0,,
904,BIL248961692,7,0,2024-10-23,1500.0,,
905,BIL248961692,8,0,2024-10-25,1500.0,,
906,BIL248961692,9,0,2024-10-26,1500.0,,
907,BIL248961692,10,0,2024-10-26,1500.0,,
908,BIL248961692,11,0,2024-10-28,1500.0,,
909,BIL248961692,12,0,2024-10-28,1500.0,,
910,BIL248961692,13,0,2024-10-29,1500.0,,
911,BIL248961692,14,0,2024-10-31,1500.0,,
912,BIL248961692,15,0,2024-10-31,1500.0,,
913,BIL248961692,16,0,2024-10-31,1500.0,,
914,BIL248961692,17,0,2024-10-31,1000.0,,
915,BIL248961690,1,0,2024-10-18,1500.0,,
916,BIL248961690,2,0,2024-10-18,1500.0,,
917,BIL248961690,3,0,2024-10-18,1500.0,,
918,BIL248961690,4,0,2024-10-18,1500.0,,
919,BIL248961690,5,0,2024-10-20,1500.0,,
920,BIL248961690,6,0,2024-10-20,1500.0,,
921,BIL248961690,7,0,2024-10-20,1500.0,,
922,BIL248961690,8,0,2024-10-20,1500.0,,
923,BIL248961690,9,0,2024-10-21,1500.0,,
924,BIL248961690,10,0,2024-10-22,1500.0,,
925,BIL248961690,11,0,2024-10-22,1500.0,,
926,BIL248961690,12,0,2024-10-22,1500.0,,
927,BIL248961690,13,0,2024-10-23,1500.0,,
928,BIL248961690,14,0,2024-10-25,1500.0,,
929,BIL248961690,15,0,2024-10-25,1500.0,,
930,BIL248961690,16,0,2024-10-25,1500.0,,
931,BIL248961690,17,0,2024-10-26,1500.0,,
932,BIL248961690,18,0,2024-10-26,1500.0,,
933,BIL248961690,19,0,2024-10-27,1500.0,,
934,BIL248961690,20,0,2024-10-27,0.0,,
935,BUF249181689,1,0,2024-10-18,1500.0,,
936,BUF249181689,2,0,2024-10-20,1500.0,,
937,BUF249181689,3,0,2024-10-23,1500.0,,
938,BUF249181689,4,0,2024-10-26,1500.0,,
939,BUF249181689,5,0,2024-10-28,1500.0,,
940,BUF249181689,6,0,2024-10-28,1500.0,,
941,BUF249181689,7,0,2024-10-28,1500.0,,
942,BUF249181689,8,0,2024-10-28,1500.0,,
943,BUF249181689,9,0,2024-10-29,1500.0,,
944,BUF249181689,10,0,2024-10-31,1500.0,,
945,BUF249181689,11,0,2024-11-01,1500.0,,
946,BUF249181689,12,0,2024-11-01,1500.0,,
947,BUF249181689,13,0,2024-11-02,1000.0,,
948,ZNO241531681,1,0,2024-10-18,1100.0,,
949,ZNO241531681,2,0,2024-10-18,1100.0,,
950,ZNO241531681,3,0,2024-10-18,1100.0,,
951,ZNO241531681,4,0,2024-10-20,1100.0,,
952,ZNO241531681,5,0,2024-10-21,800.0,,
953,ZNO241531680,1,0,2024-10-18,1100.0,,
954,ZNO241531680,2,0,2024-10-18,0.0,,
955,BIL248961691,1,0,2024-10-18,1500.0,,
956,BIL248961691,2,0,2024-10-19,1500.0,,
957,BIL248961691,3,0,2024-10-19,1500.0,,
958,BIL248961691,4,0,2024-10-22,1500.0,,
959,BIL248961691,5,0,2024-10-22,1500.0,,
960,BIL248961691,6,0,2024-10-22,1500.0,,
961,BIL248961691,7,0,2024-10-22,1500.0,,
962,BIL248961691,8,0,2024-10-22,1500.0,,
963,BIL248961691,9,0,2024-10-22,1500.0,,
964,BIL248961691,10,0,2024-10-22,1500.0,,
965,BIL248961691,11,0,2024-10-22,1500.0,,
966,BIL248961691,12,0,2024-10-24,1500.0,,
967,BIL248961691,13,0,2024-10-27,1500.0,,
968,BIL248961691,14,0,2024-10-27,1500.0,,
969,BIL248961691,15,0,2024-10-27,1500.0,,
970,BIL248961691,16,0,2024-10-27,1500.0,,
971,BIL248961691,17,0,2024-10-27,1500.0,,
972,BIL248961691,18,0,2024-10-27,1500.0,,
973,BIL248961691,19,0,2024-10-29,1500.0,,
974,BIL248961691,20,0,2024-10-29,0.0,,
975,ZNO241531682,1,0,2024-10-18,1100.0,,
976,ZNO241531682,2,0,2024-10-18,1100.0,,
977,ZNO241531682,3,0,2024-10-19,1100.0,,
978,ZNO241531682,4,0,2024-10-20,1100.0,,
979,ZNO241531682,5,0,2024-10-20,1100.0,,
980,ZNO241531682,6,0,2024-10-20,1100.0,,
981,ZNO241531682,7,0,2024-10-21,1100.0,,
982,ZNO241531682,8,0,2024-10-21,1100.0,,
983,ZNO241531682,9,0,2024-10-21,1100.0,,
984,ZNO241531682,10,0,2024-10-21,1100.0,,
985,ZNO241531682,11,0,2024-10-22,1100.0,,
986,ZNO241531682,12,0,2024-10-23,900.0,,
987,BUF249751688,1,0,2024-10-18,1500.0,,
988,BUF249751688,2,0,2024-10-18,1500.0,,
989,BUF249751688,3,0,2024-10-18,1500.0,,
990,BUF249751688,4,0,2024-10-20,1500.0,,
991,BUF249751688,5,0,2024-10-21,1500.0,,
992,BUF249751688,6,0,2024-10-21,500.0,,
993,BUF249421687,1,0,2024-10-18,1700.0,,
994,BUF249421687,2,0,2024-10-19,1700.0,,
995,BUF249421687,3,0,2024-10-19,1700.0,,
996,BUF249421687,4,0,2024-10-21,1700.0,,
997,BUF249421687,5,0,2024-10-22,1700.0,,
998,BUF249421687,6,0,2024-10-22,1700.0,,
999,BUF249421687,7,0,2024-10-23,1700.0,,
1000,BUF249421687,8,0,2024-10-23,1700.0,,
1001,BUF249421687,9,0,2024-10-23,1700.0,,
1002,BUF249421687,10,0,2024-10-23,1700.0,,
1003,BUF249421687,11,0,2024-10-25,1700.0,,
1004,BUF249421687,12,0,2024-10-25,1700.0,,
1005,BUF249421687,13,0,2024-10-26,1700.0,,
1006,BUF249421687,14,0,2024-10-27,1700.0,,
1007,BUF249421687,15,0,2024-10-27,1700.0,,
1008,BUF249421687,16,0,2024-10-28,1700.0,,
1009,BUF249421687,17,0,2024-10-29,1700.0,,
1010,BUF249421687,18,0,2024-10-29,1700.0,,
1011,BUF249421687,19,0,2024-10-29,1700.0,,
1012,BUF249421687,20,0,2024-10-29,1700.0,,
1013,BUF249421687,21,0,2024-10-29,1700.0,,
1014,BUF249421687,22,0,2024-10-29,1700.0,,
1015,BUF249421687,23,0,2024-10-30,600.0,,
1016,BUF249421686,1,0,2024-10-18,1700.0,,
1017,BUF249421686,2,0,2024-10-20,1700.0,,
1018,BUF249421686,3,0,2024-10-21,1700.0,,
1019,BUF249421686,4,0,2024-10-23,1700.0,,
1020,BUF249421686,5,0,2024-10-23,1700.0,,
1021,BUF249421686,6,0,2024-10-23,1700.0,,
1022,BUF249421686,7,0,2024-10-25,1700.0,,
1023,BUF249421686,8,0,2024-10-25,1700.0,,
1024,BUF249421686,9,0,2024-10-25,1700.0,,
1025,BUF249421686,10,0,2024-10-25,1700.0,,
1026,BUF249421686,11,0,2024-10-26,1700.0,,
1027,BUF249421686,12,0,2024-10-28,1700.0,,
1028,BUF249421686,13,0,2024-10-29,1700.0,,
1029,BUF249421686,14,0,2024-10-29,1700.0,,
1030,BUF249421686,15,0,2024-10-29,1700.0,,
